index,perplexity
53458842,0.15625
130041967,0.0
41381810,0.0
105892923,0.0
127554007,0.0
24084630,0.03125
25904906,0.0
132954677,0.0
28668268,0.0
78702751,0.15625
47165672,0.09375
67948733,0.03125
111797603,0.0
58391381,0.03125
131196510,0.09375
54396695,0.03125
130262503,0.0625
40694232,0.09375
62823514,0.1875
1424972,0.0
133259729,0.0
84308754,0.0625
101968994,0.0
108189659,0.03125
103189730,0.0625
15167995,0.0
116620448,0.03125
61562583,0.03125
18667248,0.0625
7380859,0.09375
86884902,0.0625
76879022,0.09375
59786204,0.09375
114168938,0.09375
118700657,0.03125
126201344,0.0
103260717,0.03125
113160294,0.0
25144478,0.0625
14900440,0.59375
95545101,0.09375
79642422,0.03125
59575152,0.25
35288550,0.1875
86189207,0.8125
70792090,0.0
30658716,0.0
95462185,0.03125
5288033,0.03125
97313429,0.03125
98241460,0.375
56523111,0.0
89531365,0.0
40448218,0.0
71276979,0.03125
113226051,0.0
111760201,1.0
114492976,0.03125
97254483,0.09375
110392622,0.03125
89942084,0.09375
77018944,0.03125
68761799,0.0625
130735828,0.0625
20566590,0.09375
136325877,0.09375
55791635,0.15625
98649788,0.0625
145540300,0.15625
135386002,0.0625
87814950,0.03125
71138631,0.375
15446876,0.1875
76562016,0.0625
63810193,0.09375
72861291,0.03125
14027074,0.4375
69708483,0.28125
109153893,0.09375
130731127,0.0625
80968882,0.0
99539671,0.03125
39668209,0.125
140534495,0.0
51492598,0.0625
75469622,0.0625
122128104,0.40625
58004303,0.1875
49368889,0.03125
785441,0.0
11886948,0.03125
81211755,0.03125
58594281,0.09375
82844174,0.28125
134848122,0.0625
102997,0.0
39133482,0.0
43669490,0.09375
21901883,0.125
61713237,0.0625
133785889,0.03125
26054317,0.0625
28072858,0.03125
133385676,0.09375
124490731,0.125
38474831,0.0
142799238,0.0
123534567,0.03125
99192321,0.84375
97092216,0.125
35625363,0.0
85986313,0.09375
139231747,0.1875
122122907,0.03125
129090209,0.09375
42495124,0.03125
77257550,0.21875
9001410,0.15625
5985796,0.0625
23960853,0.0
132237372,0.0625
32390380,1.0
11915973,0.03125
113571145,0.0
45198578,0.0625
9781092,0.0
65029615,0.0625
19221809,0.125
127914025,0.0625
61163574,0.0625
136668706,0.03125
26606114,0.0
123839096,0.25
101785083,0.03125
114610203,0.0
8373638,0.09375
22995328,0.03125
32081053,0.0
47759886,0.15625
46740013,0.03125
107071537,0.0625
87842711,0.0
51815172,0.0
76515682,0.28125
3191248,0.0
142310918,0.0625
70677618,0.0
15782263,0.0
132302559,0.09375
67055941,0.0
119349796,0.0
129219102,0.03125
38971666,0.28125
66638958,0.125
21565749,0.0
117107267,0.0
99284422,0.0625
13619448,0.0
72937910,0.0
71080748,0.03125
80394543,0.9375
55452805,0.0625
131660236,0.03125
125520800,0.0
103611099,0.09375
64346840,0.0625
115423549,0.0625
22426603,0.03125
13988135,0.15625
131115325,0.25
40937883,0.0
56585343,0.0
105474305,0.0
121935498,0.03125
120418049,0.03125
79055781,0.0625
122231124,0.0
388257,0.15625
32035108,0.0
20543040,0.09375
130621667,0.0
47861124,0.28125
78711736,0.03125
29318555,0.0
24202239,0.03125
87798939,0.03125
99406391,0.0
94344789,0.03125
94933256,0.0
103515214,0.0
54322792,0.03125
128812978,0.0
121150787,0.0
75609074,0.28125
18525778,0.03125
118423513,0.0625
8442130,0.0
35253239,0.0625
36182985,0.0
18569112,0.4375
17352460,0.09375
33533674,0.03125
49639383,0.0
134539925,0.03125
139560714,0.0
40321893,0.125
10175065,0.0625
100409306,0.03125
51318370,0.03125
121615556,0.0625
126248508,0.3125
74939911,0.03125
97138169,0.0625
65886384,0.0
116991345,0.125
116257310,0.1875
79749874,0.0
91643985,0.125
54427358,0.09375
145743512,0.0
3138005,0.09375
69639406,0.03125
7716678,0.0
62355745,0.0625
134694862,0.0625
111883935,0.03125
62660268,0.0
132587561,0.03125
114990812,0.0625
52459932,0.0
114461851,0.09375
26353799,0.25
83200007,0.1875
26612707,0.0
75725604,0.0625
121375532,0.09375
118367841,0.03125
101644279,0.09375
16883613,0.0625
32676415,1.0
102272998,0.03125
131457476,0.03125
45949117,0.0625
104594812,0.09375
51166565,0.0625
138013676,0.03125
70510367,0.0
129227228,0.25
16556647,0.0625
39339042,0.0
126211640,0.03125
54937565,0.0625
56940869,0.03125
72913162,0.0
49490960,0.125
59172061,0.0
77774540,0.03125
725871,0.03125
93976923,0.03125
135225484,0.0
72449365,0.03125
128006543,0.0
90710258,0.09375
134132123,0.0
87488061,0.0625
80023796,0.0
127639840,0.0625
23730169,0.0
103275512,0.125
41771169,1.0
44454155,0.15625
106464010,0.03125
144532908,0.09375
137514119,0.03125
70156724,0.03125
13117658,0.0625
111939186,0.0
143743021,0.125
96046148,0.0
84587207,0.03125
122011583,0.0
81816703,0.125
102861256,0.09375
102955315,0.0625
30918306,0.0
81667324,0.0
131472409,0.0
108053021,0.03125
79940306,0.3125
60792148,0.03125
61058116,0.625
27952600,0.90625
3604319,0.09375
140439132,0.0
3596366,0.0625
106810350,0.21875
124248709,0.03125
10571354,0.0
39742472,0.03125
111012836,0.03125
44583780,0.96875
51367085,0.03125
128096916,0.0
60236753,0.40625
122189856,0.0
52091397,0.03125
134799150,0.03125
109588685,0.3125
3882980,0.09375
34952667,0.0625
11280211,0.0625
108374294,0.0
68623,0.03125
87162512,0.0625
111296905,1.0
20869575,0.59375
29421961,0.21875
66776165,0.125
56443486,0.0
21291368,0.03125
18074260,0.03125
78364389,0.09375
69072256,0.0625
93052913,0.0625
94789354,0.03125
136947266,0.21875
82922082,0.09375
66306776,0.09375
84488620,0.0
56565660,0.03125
124484133,0.0
133341924,0.0625
116162980,0.0
84993268,0.0
23023679,0.25
25086667,0.03125
118858360,0.0
86980432,0.0
139194720,0.0
52222608,0.0
136184890,0.0625
64492194,0.03125
76959752,0.0
30053495,0.09375
11641012,0.0
63280726,0.375
114363896,0.03125
136322381,0.0
70347924,0.0
65664721,0.15625
92987974,0.0
35233943,0.03125
68115840,0.125
88604325,0.25
74276304,0.03125
19182470,1.0
78605312,0.03125
126042009,0.09375
65615459,0.0
93660244,0.0625
90844473,0.03125
32412592,0.0625
57613020,0.03125
21063791,0.0625
51426038,0.0
16436858,0.1875
67320025,0.03125
39274436,0.0625
42973156,0.0625
74574258,0.09375
128676766,0.09375
53306229,0.0625
71825899,0.0
6387799,0.0625
133178388,0.03125
118936158,0.09375
78204696,0.0625
77724072,0.0
140635497,0.09375
101543406,0.0
65411799,0.0
67119797,0.0
37455204,0.09375
38151384,0.0625
99125018,0.0
115525104,0.0
31552962,0.21875
52157276,0.0
53491288,0.15625
133264059,0.0
69273830,0.0
32944026,0.0
34022309,0.0
76988595,0.21875
19839888,0.03125
141852429,0.0
99374958,0.0
119617225,0.0625
129346069,0.0
51070836,0.03125
107405450,0.0
35184027,0.53125
48876731,0.0
99522250,0.09375
60445107,0.0
102549210,1.0
143922803,0.0
34172528,0.03125
78511747,0.0
7657637,1.0
80459625,0.0
15515404,0.09375
11925598,0.03125
11081411,0.21875
54666628,0.09375
78843758,0.0
9576880,0.03125
120016439,0.0625
73959860,0.0
119644324,0.0625
96106013,0.03125
9154723,0.375
136145991,0.0
111652980,0.03125
114734803,0.0
16214683,0.03125
82077094,0.0
107564007,0.40625
2802505,0.34375
38461993,0.1875
63193490,0.0
29232006,0.0
74985549,0.03125
129364098,0.0
109253483,0.03125
73527891,0.03125
54264867,0.21875
107669350,0.25
108291274,0.0
125872300,0.0
91767366,0.0
3474897,0.09375
7468291,0.40625
72240348,0.125
20243501,0.03125
35113400,0.0
72894195,0.03125
20212751,0.03125
113753921,0.0
83989394,0.125
140478026,0.03125
107339849,0.0
93559635,0.21875
39731855,0.0
48596191,0.0625
83428437,0.0625
1457499,0.1875
145647496,0.125
53392653,0.125
88081341,0.0
31548030,0.125
61806469,0.0
104699265,0.0
34605030,0.0
135254208,0.0
109180075,0.0
107216406,0.0
96414715,0.0
88804767,0.125
68798669,0.0
115255533,0.0
59627917,0.0625
55847685,0.8125
78013102,0.0
49578855,0.0
81701175,0.375
17527450,0.0
100462551,0.0
91422738,0.0
94435962,0.0
121113838,0.0
42307023,0.0
73716948,0.0
142287532,0.0
51853410,0.0
107609495,0.03125
30772429,0.03125
9673940,0.0
36525069,0.0
42152102,0.0
58236879,0.0
12587114,0.15625
31372575,0.0
118996431,0.0
116342299,0.0
56741667,0.03125
144272041,0.0
72229626,0.0
93961283,0.0
13808063,0.0
57600244,0.0
123568343,0.0
13789069,0.0
110420870,0.0
33921628,0.0
14366836,0.0
94010888,0.0
145289059,0.09375
107239753,0.03125
119811436,0.09375
49545247,0.0625
95345435,0.0
24349327,0.03125
29483347,0.0
84489252,0.03125
61597182,0.0
5393770,0.0
30145693,0.0
79223729,0.0625
128631126,0.0
145399267,0.03125
9772970,0.0
38143953,0.03125
135960700,0.0
13818292,0.0
66572108,0.03125
12054988,0.0
87844718,0.0
104752225,0.0
139567848,0.0
23891629,0.0
141222483,0.09375
87312266,0.0
126693248,0.0
17348846,0.0
97317932,0.0
34578984,0.0625
69349794,0.03125
142582645,0.0
36252317,0.0
137582635,0.0625
141113084,0.0
578276,0.03125
133316527,0.0
57944166,0.03125
78435848,0.21875
49965556,0.0
135745013,0.03125
128023111,0.0
84575405,0.0
45455314,0.0
60307035,0.0
134863226,0.0
48809887,0.0
135261744,0.0
21523772,0.0
15339282,0.0
6891381,0.0
48430245,0.09375
101166312,0.34375
61495475,0.03125
20245203,0.0
122519551,0.0
137810179,0.0
67173913,0.0
143539843,0.0
9887757,0.0
72319424,0.03125
119407590,0.0
21381472,0.0
35579217,0.0625
54978468,0.03125
73306288,0.0
13500695,0.0
82496943,0.03125
102329166,0.03125
92768168,0.0
4066934,0.0
80848453,0.0
105311736,0.0
112443066,0.0
33069480,0.03125
18808057,0.0
51443128,0.03125
116329244,0.0
19857321,0.21875
101904345,0.0
93468568,0.25
83124345,0.0
84350137,0.0625
72628378,0.09375
93989007,0.0
74140491,0.03125
52971087,0.0
119270741,0.0
117102969,0.0
22233968,0.0
51566708,0.0
145957078,0.03125
85971267,0.0625
96532907,0.0
16391988,0.0
106006039,0.03125
130187606,0.0
97018747,0.0
46539909,0.0
26660123,0.0625
68800234,0.03125
108965977,0.125
131949998,0.09375
119086852,0.03125
65372669,0.0625
55148997,0.0
117940060,0.03125
133660147,0.03125
100635187,0.03125
3516168,0.03125
36716424,0.0
95583766,0.0
68294751,0.0
75873990,0.0
106728680,0.1875
144647413,0.03125
121362386,0.0
21131542,0.0
61718916,0.0
65011337,0.09375
112679058,0.0
101867551,0.0
127197370,0.0
91195911,0.0
85908479,0.0
29443985,0.0
62588759,0.0
1364650,0.09375
54578719,0.03125
9203970,0.0
70484408,0.0
140157524,0.0
105209789,0.0
51640865,0.0
52117937,0.0
141111020,0.0
97851765,0.0
77401104,0.0625
75170659,0.0625
145267714,0.03125
31581352,0.03125
134387101,0.0
28332917,0.03125
37786436,0.0
20742562,0.0
53483905,0.0625
113318067,0.0
14857205,0.125
74120946,0.0
21170684,0.0
8900198,0.0
82780055,0.0
122291832,0.0
86852927,0.0625
29928191,0.0
27183105,0.03125
131703066,0.0
49468925,0.0
118517169,0.0
76278233,0.0
56480952,0.0
135451102,0.0
85657828,0.03125
13992024,0.0
643793,0.0625
42932360,0.03125
25686058,0.03125
54215635,0.0
83139366,0.0
8519837,0.0
143089107,0.0
35301765,0.03125
143493566,0.03125
40649114,0.0
61736935,0.03125
40293760,0.0
138438320,0.03125
21273776,0.0
114149484,0.0
24410741,0.09375
13907279,0.0
77121761,0.0
123369716,0.0
100559451,0.0
106621567,0.03125
49796821,0.0625
62899536,0.0
108523315,0.0
100533676,0.03125
57181489,0.0
75846722,0.09375
91970812,0.0
10643169,0.03125
9456642,0.0
127553901,0.0
61377414,0.03125
87202670,0.25
83913279,0.34375
58702871,0.1875
110660505,0.03125
52015759,0.0
9982900,0.0
114473984,0.0
61060303,0.0
78781953,0.0
81064700,0.0
2731136,0.0
45846816,0.03125
1108568,0.0
108274433,0.0
116347315,0.0
128752271,0.0625
98505542,0.09375
47667662,0.09375
116729592,0.0
109645577,0.0625
21501198,0.0
114534335,0.0625
71175792,0.28125
54469653,0.03125
39141805,0.28125
75572479,0.0
37370156,0.0625
129406930,0.03125
117455187,0.03125
91731562,0.0
126338942,0.0
2815083,0.0
15687227,0.125
73948598,0.0
44554516,0.09375
3060560,0.03125
16850565,0.0
113343285,0.0
71531713,0.03125
72352936,0.03125
67542615,0.0
118332921,0.0
53101062,0.03125
55143181,0.03125
97903312,0.3125
76831138,0.0
48119469,0.25
44116396,0.0
125663073,0.0
46775787,0.0
121154792,0.09375
44639585,0.125
23096413,0.125
140761961,0.03125
135128505,0.0625
49469551,0.03125
127856303,0.0
39368208,0.03125
13560217,0.03125
141535840,0.0
43475843,0.40625
4079586,0.03125
118627111,0.0
98888246,0.0
36722757,0.09375
45064953,0.0
19265579,0.0
80599944,0.0625
36555089,0.0625
118705748,0.09375
11106910,0.0625
81214952,0.0625
103929715,0.0625
109376683,0.34375
132690546,0.0
27560766,0.125
139114198,0.0625
114362963,0.03125
97571992,0.03125
129295530,0.125
30788869,0.0
50508252,0.0
83946442,0.0625
88685196,0.0
39935778,0.03125
100899060,0.03125
110015953,0.0
78037367,0.0625
121242414,0.03125
106954510,0.0
60640717,0.0
141437789,0.0
135119297,0.0625
13799797,0.03125
110024555,0.0625
113187915,0.125
85006548,0.4375
50861036,0.09375
62973097,0.03125
141387995,0.03125
136319650,0.0
74665700,0.0625
89686824,0.09375
120796427,0.0
130066328,0.03125
93878205,0.15625
16508894,0.0
138736893,0.15625
71880011,0.03125
26749405,0.0
100878488,0.0625
113857267,0.0
112876064,0.15625
135436343,0.0
76848779,0.0
27286082,0.0
82288062,0.03125
37272285,0.03125
68940176,0.0625
68483617,0.0
49193739,0.03125
44434878,0.0
72389077,0.0
60398527,0.03125
24655520,0.1875
80561677,0.03125
36283018,0.0625
141335526,0.15625
39368449,0.15625
58798775,0.0
117097402,0.0
124348850,0.03125
90077620,0.09375
63351017,0.0
84258153,0.0625
139447636,0.1875
84150845,0.6875
120297989,0.09375
54022151,0.03125
18964651,0.0
7964058,0.28125
95686856,0.09375
30504958,0.0625
76628051,0.0
94160427,0.03125
31259880,0.0
21621316,0.03125
122676856,0.0625
57283075,0.0
92760961,0.0
60948011,0.0
25445917,0.0
69315904,0.0
113989204,0.03125
66000135,0.0
34855984,0.03125
4504993,0.0
92158945,0.0
88143599,0.0625
62352243,0.0
64468374,0.0625
74880614,0.125
133577553,0.0
40930748,0.0
84083487,0.03125
25884825,0.0
74266946,0.0
38365200,0.0
47399848,0.0
9547448,0.0
42660729,0.0
95482315,0.0
46426946,0.0
97582502,0.0
138373041,0.0625
112278379,0.0
19103423,0.0
21005882,0.0
115302875,0.0
21125265,0.0
117794139,0.0
17208214,0.03125
110060579,0.0
145697398,0.03125
21958474,0.03125
65911951,0.03125
18949583,0.0
127173335,0.0
33370645,0.03125
12090909,0.0
117926901,0.3125
53885575,0.0
14029923,0.0
94995232,0.0
75727011,0.0
68425228,0.03125
42637142,0.0
82455413,0.15625
118386350,0.0
98507447,0.0
124310507,0.0
57068313,0.0
62868939,0.0
30452824,0.0
64858671,0.03125
69970232,0.0
63355274,0.03125
112002486,0.03125
51344106,0.03125
49239865,0.0625
130096557,0.03125
62487325,0.03125
59195697,0.0
126958443,0.0
95591737,0.0
97510878,0.0
81903875,0.0625
133533740,0.0
15278563,0.0625
53555264,0.0
90869400,0.0
52855080,0.0
94340766,0.0
2213639,0.0
60377556,0.0625
49232736,0.0
59375291,0.0
82500652,0.0
97730407,0.03125
33468151,0.0
142800082,0.0
132442794,0.0
7035155,0.03125
122833403,0.03125
98478176,0.0
115416452,0.0
121489348,0.0
98390389,0.0
134379639,0.0
25998460,0.03125
124396367,0.0625
86813852,0.0625
145939,0.0625
50054178,0.0
102826211,0.0625
69228623,0.03125
42365167,0.0
53235162,0.0
74023013,0.0
116497260,0.0
2091500,0.0625
15266986,0.0
108828761,0.03125
30056620,0.09375
110776387,0.0
140794285,0.03125
16273178,0.0
7287278,0.0625
118410131,0.0
111065501,0.0
35758554,0.0
55011705,0.0
88022825,0.0
98406545,0.0
27593683,0.0
43705235,0.0
129268966,0.0
7195146,0.03125
126956893,0.0
47057510,0.03125
12095410,0.03125
90372557,0.03125
1388574,0.0
14942821,0.03125
131348450,0.03125
115855604,0.0
96402746,0.03125
101097786,0.3125
86489038,0.0
60588440,0.09375
139313531,0.1875
126087256,0.0625
23070364,0.15625
145495382,0.0
48410298,0.03125
135826797,0.0
43598263,0.03125
134689539,0.0
18602604,0.0625
32002925,0.0625
129635223,0.15625
79603410,0.0
83310283,0.25
46264874,0.0
65705492,0.03125
6976486,0.03125
121831079,0.0625
87845210,0.0
134378660,0.0
43821264,0.0625
107306665,0.09375
143609208,0.03125
22684850,0.15625
135594379,0.0
46975316,0.0
131736023,0.25
142948424,0.5625
48888619,0.0
3488499,0.03125
79968307,0.125
128768754,0.09375
88038507,0.0
38957400,0.0
87489703,0.03125
85667549,0.0
62545502,0.0625
88219428,0.0625
11410762,0.09375
131465182,0.0625
141077365,0.03125
38942579,0.03125
119642483,0.03125
86690856,0.0
76934033,0.40625
55604200,0.0625
106680666,0.0625
27580913,0.0625
15952287,0.0
121713140,0.03125
114402755,0.0625
26334719,0.09375
118267687,0.03125
55834879,0.03125
113375347,0.03125
138110847,0.0625
116774178,0.0625
101360615,0.09375
36839431,0.0
33278823,0.0
123468432,0.0
33505825,0.0
133020388,0.03125
131272532,0.09375
100016109,0.0
85690510,0.09375
68596922,0.0625
36502603,0.0625
129835623,0.0
84931988,0.0
47789182,0.0625
69281842,0.0
122377716,0.03125
32549324,0.0
22080494,0.09375
117633597,0.03125
83700933,0.03125
120406394,0.03125
98241170,0.25
140042051,0.0625
38394267,0.0
124150395,0.03125
82945740,0.0
52131035,0.03125
47599035,0.03125
25973857,0.0
143240680,0.09375
139256369,0.0625
99478019,0.03125
133356093,0.03125
123918372,0.125
46476664,0.03125
88444405,0.0
77311800,0.0625
43817562,0.0
117403773,0.03125
12787943,0.03125
46448465,0.09375
127207447,0.0
50256559,0.03125
8536868,0.0
138083217,0.0625
118277767,0.09375
32168608,0.0
28669052,0.15625
1423105,0.03125
29230091,0.03125
127420894,0.0625
32702829,0.0
102519421,0.0
22937848,0.0
84592728,0.0
123460227,0.0
136550877,0.0625
143908249,0.0
119037267,0.03125
131518083,0.0
56264014,0.0
121815252,0.0
21294001,0.0
115261991,0.0
63327335,0.0625
112224720,0.03125
46657126,0.0625
23020297,0.0
22554894,0.0
92142493,0.09375
55018077,0.125
137424010,0.03125
70742387,0.0
130287416,0.0
72506937,0.03125
124921088,0.0
72753279,0.0
55727324,0.0
43464911,0.0625
41107827,0.0
105414341,0.0625
8702345,0.03125
120233941,0.0
72741910,0.0625
33007034,0.0
123031600,0.0
120466311,0.0
71197510,0.0
118597355,0.09375
99228651,0.03125
133583487,0.03125
54919525,0.0
99338276,0.0
36460066,0.0
100659509,0.0
86795708,0.0
135251156,0.03125
137500004,0.0
122674589,0.03125
34008509,0.0
79570048,0.0
35216299,0.0
103157150,0.0
34046275,0.0
31255708,0.0
42609693,0.03125
9671380,0.0
4125057,0.0
104306269,0.03125
118427239,0.0625
26010625,0.0
72550980,0.0625
129782264,0.03125
25117728,0.0
117049204,0.0
108070354,0.15625
50141867,0.03125
123786943,0.0
30128036,0.03125
137399185,0.03125
6839944,0.0
27013827,0.0
16553027,0.0
93512889,0.0625
76374814,0.0
46922595,0.3125
78547254,0.0
114815133,0.125
44055578,0.03125
129206957,0.0
92266824,0.0
45657465,0.09375
117506842,0.0
81562310,0.09375
45406560,0.03125
95838835,0.0
54183326,0.03125
59940881,0.125
127714519,0.0
120430155,0.0625
38854831,0.03125
113793085,0.0
56234067,0.0
67152587,0.0
112685761,0.0
122041333,0.0
112251917,0.0
31068184,0.03125
115872877,0.0
75184471,0.03125
3985651,0.0
72519300,0.0
134230139,0.0625
35121731,0.0
47351800,0.0
75854272,0.03125
56445741,0.03125
14896993,0.0
49946407,0.0
19207570,0.03125
92913947,0.03125
14549415,0.0
107848141,0.0
111403705,0.0
1888429,0.0
1944501,0.03125
42779814,0.0625
28160535,0.03125
11455260,0.0
115032847,0.03125
11853186,0.0
88435356,0.0
96045756,0.03125
66227585,0.03125
93837994,0.03125
122087445,0.03125
92287126,0.0
87954487,0.0
113354539,0.0
54716311,0.0
119853644,0.03125
142103307,0.0
65044316,0.0
5031667,0.03125
126176379,0.0
56793415,0.03125
100424524,0.0
141176470,0.15625
464624,0.0625
104928201,0.0
64997387,0.0
40801420,0.0
129161604,0.03125
117106133,0.03125
35058606,0.0
6145497,0.0
6117780,0.0
77302097,0.03125
18120692,0.0
957554,0.0
37778378,0.0
101314002,0.0
132990919,0.0
49836435,0.03125
22389162,0.0
82694373,0.0
40345373,0.03125
56238400,0.0
14181383,0.0
129514759,0.0
112180385,0.0
75360640,0.0
111425079,0.03125
95661991,0.0
100619846,0.0
111791160,0.0
24708848,0.0
29073575,0.0
46499989,0.0
9059482,0.0
87146475,0.0
20213963,0.0
32152873,0.0
52536620,0.03125
2187018,0.03125
34165846,0.0
45353699,0.0
11914710,0.0
141919125,0.0
90394807,0.03125
91237634,0.0
63993550,0.0
60490677,0.03125
75944606,0.09375
24175484,0.0
76674889,0.03125
62984302,0.0625
441980,0.0625
82400958,0.0
74964127,0.0
46486162,0.0
96179392,0.03125
73626435,0.0
102279479,0.3125
29464286,0.0
97234246,0.0
111421827,0.03125
88813659,0.0
72316654,0.0
137041726,0.0
125441493,0.15625
139613061,0.0
34801818,0.0
77213524,0.0625
65519911,0.03125
123043549,0.03125
15048265,0.0
45541848,0.0
140172279,0.0
102719019,0.0
57813114,0.0
113868516,0.0
115704360,0.0
111294016,0.0
135143401,0.0625
110308955,0.03125
122524092,0.03125
60288617,0.0625
76725477,0.0
82124441,0.0625
7166270,0.0
79891212,0.0
35254412,0.03125
138578341,0.0
87075693,0.09375
1793931,0.5
33570699,0.03125
51072368,0.0
52322026,0.0625
40594963,0.0
110526814,0.03125
70196131,0.03125
121952283,0.0
99465511,0.0
142363817,0.03125
143095433,0.0
91068101,0.0
142747445,0.03125
49918086,0.0
31100230,0.03125
145594068,0.0625
87682120,0.03125
117691371,0.0
141514306,0.03125
75071581,0.0
58420968,0.0
22114007,0.0
96648837,0.0
87749125,0.0
44768957,0.0625
48406214,0.0
133936188,0.0
79158289,0.0
25181471,0.0
136205581,0.0
19808901,0.0625
2649207,0.09375
121144826,0.0
39613856,0.09375
49909154,0.0
26659743,0.0
51174291,0.03125
12562839,0.03125
35192826,0.0625
140146744,0.0
66636546,0.03125
72132978,0.0625
79381703,0.0
143820032,0.0
120429232,0.0625
123666303,0.0
36923188,0.03125
129514322,0.0
120658195,0.03125
103379877,0.0
71094393,0.375
89182080,0.0
2685642,0.03125
70849343,0.03125
1091250,0.5625
124095146,0.03125
96201819,0.0
125767199,0.03125
17641543,0.0
16850400,0.0
2994852,0.0
43376947,0.0
58484132,0.03125
33383263,0.0
139141801,0.15625
31184667,0.0
26023408,0.0
144896292,0.0625
76932784,0.0
143052383,0.0
26390646,0.3125
4511346,0.03125
54460940,0.03125
49054132,0.03125
15552025,0.0
129265255,0.03125
40020076,0.0
97876680,0.0
102401559,0.0
70262599,0.0
77492556,0.0625
88450401,0.03125
17052973,0.0
123665787,0.03125
123065839,0.03125
110999748,0.375
11421229,0.0
87113591,0.03125
91151471,0.03125
121339622,0.0
115748060,0.0
62368541,0.0
112823818,0.0
8809691,0.03125
99217456,0.03125
28824228,0.03125
90320640,0.0625
72957258,0.0
49700592,0.03125
91801857,0.0
18237828,0.0
96692375,0.03125
26260294,0.0
13054195,0.0
3236733,0.0
52462389,0.0
19244721,0.0
122928146,0.0
22239052,0.0
59948729,0.03125
114211100,0.0
71002055,0.0
46637026,0.03125
98515460,0.03125
97205117,0.0
118383301,0.03125
65749696,0.03125
9129503,0.0
115778609,0.0
88322250,0.0
102050216,0.0
18545407,0.0
43230925,0.0
137520077,0.0
12065117,0.0
48565523,0.0
11667580,0.03125
103259294,0.0
64787730,0.0
81136922,0.0
26169215,0.0625
84706588,0.0625
34058897,0.0
111132085,0.0625
46031456,0.03125
32668407,0.03125
64114222,0.0
29793131,0.09375
102012666,0.0
45782245,0.0
30451550,0.21875
133592206,0.0
31607136,0.03125
8483631,0.0
103766636,0.0
95244610,0.0
17758178,0.03125
143287438,0.03125
29152189,0.0
24738545,0.0
25379652,0.0625
88487580,0.0
75710586,0.03125
31833367,0.0625
120439933,0.03125
107819382,0.0
121621302,0.0
50782365,0.0625
568246,0.0
4247553,0.0
45390256,0.0
57230796,0.0
27140348,0.03125
128567945,0.0
68582388,0.0
111421890,0.0
109569133,0.03125
105389495,0.0
79088039,0.0
31498204,0.0
47765207,0.03125
15807960,0.0
43504202,0.03125
21271519,0.03125
87557151,0.0
101580394,0.0
43654988,0.0
4234136,0.03125
6937268,0.0
1083220,0.03125
13517539,0.0
41503417,0.0
82034722,0.0625
61314680,0.03125
62674689,0.15625
67981119,0.0
24868498,0.0
99961383,0.03125
62243728,0.03125
133614063,0.03125
84814060,0.0
30875336,0.0
4919553,0.0
100658560,0.0
142728414,0.03125
16951445,0.0
11847309,0.03125
77696096,0.0
130519764,0.0625
105183820,0.0
119552744,0.0
127707984,0.0625
58125799,0.03125
67521382,0.03125
3561321,0.03125
63968449,0.0
135742470,0.0
21686553,0.03125
33914611,0.0
140029565,0.0
67381813,0.03125
51366960,0.0
31535851,0.03125
55089498,0.0
40297035,0.0
39338406,0.0
88553115,0.0
6291322,0.0
114020432,0.03125
47643726,0.0
132738887,0.0
115025735,0.03125
131833463,0.0
44688605,0.0
68410453,0.0
19503924,0.0
139525271,0.125
124748092,0.0
77509463,0.0
76009771,0.0
137799886,0.0
33506407,0.125
46316635,0.0
7660174,0.0
17961415,0.03125
131152397,0.0
71193823,0.0
85028100,0.125
12282845,0.0625
72586506,0.0
23025364,0.0
97756020,0.0
117224856,0.1875
81036955,0.0
143325640,0.0
40769140,0.0
99261302,0.0
16863158,0.09375
95062804,0.03125
46975666,0.0625
101144655,0.0
20137912,0.09375
100966542,0.0
146317809,0.0625
60839598,0.125
14515639,0.0
88238961,0.0
45189381,0.0
100201599,0.03125
115945016,0.0
74841719,0.03125
138400584,0.0
2753887,0.03125
24554230,0.0
38055744,0.09375
124814326,0.0625
124738541,0.0
77611295,0.0
145940246,0.0
61703575,0.0
54235300,0.0
28518425,0.0
15770725,0.03125
107481976,0.0
79795872,0.0
40315290,0.03125
91163089,0.0
77490863,0.03125
133746923,0.0
41012623,0.03125
145982467,0.03125
141510229,0.0
110324752,0.0
121681874,0.0
93921971,0.0
141665780,0.03125
105738901,0.0
72634192,0.0
116251684,0.03125
845205,0.09375
74483161,0.0
27700072,0.09375
104652154,0.0
43596082,0.03125
2078310,0.0
71675641,0.0625
50662750,0.0
103489955,0.0
117640522,0.0
123564903,0.0
118254710,0.0
22269839,0.0625
4444689,0.0
88012498,0.0
13519723,0.0625
54748476,0.0
43630317,0.03125
24561577,0.125
55562221,0.0
118195833,0.25
145156341,0.0
71002587,0.125
19879805,0.0
118673282,0.125
8790039,0.03125
56385594,0.0
127164243,0.0
36290147,0.0
48559462,0.125
63775498,0.03125
16995194,0.09375
141142503,0.0
144194057,0.09375
116533428,0.0
6469121,0.0
81890781,0.0
103830393,0.03125
117712859,0.0
21479515,0.1875
5998400,0.125
135436062,0.03125
13258873,0.0
107172951,0.0
58911467,0.03125
136175742,0.09375
43927777,0.0
65157652,0.0625
115306775,0.0
30385659,0.0
77246863,0.0
